t,a_hull
5.28,0.5877852522924784
5.281,0.5620833778521463
5.282,0.5358267949789993
5.283,0.5090414157503605
5.284,0.4817536741017153
5.285,0.4539904997395581
5.2860000000000005,0.42577929156506983
5.287,0.39714789063478934
5.288,0.3681245526846721
5.289,0.3387379202452973
5.29,0.30901699437496544
5.291,0.2789911060392322
5.292,0.24868988716487
5.293,0.21814324139654245
5.2940000000000005,0.187381314585709
5.295,0.15643446504022762
5.296,0.1253332335643135
5.297,0.09410831331853617
5.298,0.0627905195293195
5.299,0.031410759078118626
5.3,2.937914356680471e-15
5.301,-0.03141075907811275
5.3020000000000005,-0.06279051952931364
5.303,-0.09410831331850202
5.304,-0.12533323356430767
5.305,-0.15643446504022182
5.306,-0.18738131458573115
5.307,-0.21814324139653674
5.308,-0.24868988716483678
5.309,-0.2789911060392266
5.3100000000000005,-0.30901699437495983
5.311,-0.33873792024529176
5.312,-0.3681245526846931
5.313,-0.39714789063475786
5.314,-0.4257792915650645
5.315,-0.45399049973955286
5.316,-0.4817536741017102
5.317,-0.5090414157503799
5.3180000000000005,-0.5358267949789944
5.319,-0.562083377852118
5.32,-0.5877852522924736
5.321,-0.612907053652967
5.322,-0.6374239897486926
5.323,-0.6613118653236666
5.324,-0.6845471059286731
5.325,-0.7071067811865436
5.3260000000000005,-0.7289686274214184
5.327,-0.7501110696304579
5.328,-0.7705132427757978
5.329,-0.7901550123756734
5.33,-0.8090169943749405
5.331,-0.827080574274564
5.332,-0.8443279255020104
5.333,-0.8607420270039473
5.3340000000000005,-0.8763066800438747
5.335,-0.8910065241883597
5.336,-0.9048270524660186
5.337,-0.9177546256839753
5.338,-0.9297764858882518
5.339,-0.9408807689542311
5.34,-0.9510565162951461
5.341,-0.9602936856769407
5.3420000000000005,-0.968583161128633
5.343,-0.9759167619387462
5.344,-0.9822872507286906
5.345,-0.9876883405951374
5.346,-0.992114701314476
5.347,-0.9955619646030801
5.348,-0.9980267284282709
5.349,-0.9995065603657317
5.3500000000000005,-1.0
5.351,-0.9995065603657323
5.352,-0.9980267284282719
5.353,-0.9955619646030817
5.354,-0.9921147013144781
5.355,-0.9876883405951355
5.356,-0.9822872507286885
5.357,-0.9759167619387499
5.3580000000000005,-0.96858316112863
5.359,-0.9602936856769454
5.36,-0.9510565162951512
5.361,-0.9408807689542271
5.362,-0.9297764858882579
5.363,-0.9177546256839818
5.364,-0.9048270524660257
5.365,-0.8910065241883672
5.3660000000000005,-0.8763066800438553
5.367,-0.8607420270039413
5.368,-0.8443279255020194
5.369,-0.8270805742745734
5.37,-0.8090169943749502
5.371,-0.7901550123756836
5.372,-0.7705132427757903
5.373,-0.7501110696304502
5.3740000000000006,-0.7289686274214104
5.375,-0.7071067811865553
5.376,-0.6845471059286852
5.377,-0.6613118653236577
5.378,-0.6374239897486835
5.3790000000000004,-0.6129070536529801
5.38,-0.5877852522924871
5.381,-0.5620833778521318
5.382,-0.5358267949790084
5.383,-0.5090414157503698
5.384,-0.4817536741016999
5.385,-0.4539904997395677
5.386,-0.4257792915650796
5.3870000000000005,-0.3971478906347731
5.388,-0.36812455268468214
5.389,-0.3387379202452807
5.39,-0.30901699437497565
5.391,-0.2789911060392426
5.392,-0.24868988716485294
5.393,-0.21814324139655297
5.394,-0.1873813145857196
5.3950000000000005,-0.1564344650402102
5.396,-0.1253332335643242
5.397,-0.0941083133185186
5.398,-0.06279051952933026
5.399,-0.031410759078129395
5.4,1.4703189357407298e-14
5.401,0.03141075907810197
5.402,0.06279051952930287
5.4030000000000005,0.09410831331851958
5.404,0.125333233564297
5.405,0.15643446504023925
5.406,0.18738131458572058
5.407,0.21814324139652622
5.408,0.24868988716485388
5.409,0.27899110603921623
5.41,0.30901699437494956
5.4110000000000005,0.33873792024530835
5.412,0.3681245526846566
5.413,0.397147890634774
5.414,0.42577929156505473
5.415,0.45399049973954325
5.416,0.48175367410172565
5.417,0.5090414157503707
5.418,0.5358267949789853
5.4190000000000005,0.5620833778521326
5.42,0.5877852522924649
5.421,0.6129070536529809
5.422,0.6374239897486843
5.423,0.6613118653236585
5.424,0.6845471059286858
5.425,0.7071067811865359
5.426,0.7289686274214111
5.4270000000000005,0.7501110696304696
5.428,0.7705132427757909
5.429,0.7901550123756842
5.43,0.8090169943749341
5.431,0.827080574274558
5.432,0.8443279255020198
5.433,0.8607420270039418
5.434,0.8763066800438695
5.4350000000000005,0.8910065241883677
5.436,0.904827052466014
5.437,0.9177546256839823
5.438,0.9297764858882478
5.439,0.9408807689542275
5.44,0.9510565162951515
5.441,0.9602936856769377
5.442,0.9685831611286303
5.4430000000000005,0.9759167619387501
5.444,0.9822872507286886
5.445,0.9876883405951401
5.446,0.9921147013144747
5.447,0.9955619646030791
5.448,0.9980267284282719
5.449,0.9995065603657314
5.45,1.0
5.4510000000000005,0.9995065603657317
5.452,0.9980267284282726
5.453,0.99556196460308
5.454,0.9921147013144794
5.455,0.9876883405951372
5.456,0.9822872507286852
5.457,0.9759167619387522
5.458,0.9685831611286327
5.4590000000000005,0.9602936856769404
5.46,0.9510565162951545
5.461,0.9408807689542211
5.462,0.9297764858882619
5.463,0.9177546256839861
5.464,0.9048270524660181
5.465,0.8910065241883721
5.466,0.8763066800438605
5.4670000000000005,0.8607420270039323
5.468,0.8443279255020252
5.469,0.8270805742745635
5.47,0.8090169943749566
5.471,0.7901550123756902
5.472,0.770513242775779
5.473,0.7501110696304761
5.474,0.7289686274214179
5.4750000000000005,0.7071067811865428
5.476,0.6845471059286931
5.477,0.6613118653236445
5.478,0.6374239897486919
5.479,0.6129070536529887
5.48,0.5877852522924728
5.481,0.5620833778521407
5.482,0.5358267949789935
5.4830000000000005,0.5090414157503546
5.484,0.48175367410170933
5.485,0.45399049973955197
5.486,0.4257792915650893
5.487,0.397147890634783
5.488,0.3681245526846657
5.489,0.33873792024529087
5.49,0.3090169943749589
5.4910000000000005,0.27899110603922567
5.492,0.24868988716486337
5.493,0.21814324139653576
5.494,0.18738131458573018
5.495,0.15643446504022085
5.496,0.1253332335643067
5.497,0.09410831331852933
5.498,0.06279051952931265
5.4990000000000006,0.031410759078111763
5.5,-3.92258364109106e-15
5.501,-0.031410759078119604
5.502,-0.06279051952929211
5.503,-0.09410831331850884
5.5040000000000004,-0.12533323356431447
5.505,-0.1564344650402286
5.506,-0.1873813145857379
5.507,-0.2181432413965157
5.508,-0.24868988716484344
5.509,-0.27899110603923316
5.51,-0.3090169943749393
5.511,-0.33873792024529825
5.5120000000000005,-0.368124552684673
5.513,-0.39714789063476413
5.514,-0.4257792915650707
5.515,-0.45399049973953365
5.516,-0.4817536741017162
5.517,-0.5090414157503859
5.518,-0.5358267949789762
5.519,-0.5620833778521237
5.5200000000000005,-0.5877852522924791
5.521,-0.6129070536529724
5.522,-0.637423989748698
5.523,-0.6613118653236291
5.524,-0.6845471059286781
5.525,-0.7071067811865483
5.526,-0.7289686274214038
5.527,-0.7501110696304625
5.5280000000000005,-0.7705132427758021
5.529,-0.7901550123756776
5.53,-0.8090169943749445
5.531,-0.827080574274552
5.532,-0.8443279255020141
5.533,-0.8607420270039507
5.534,-0.8763066800438643
5.535,-0.8910065241883628
5.5360000000000005,-0.9048270524660215
5.537,-0.9177546256839779
5.538,-0.9297764858882542
5.539,-0.9408807689542238
5.54,-0.9510565162951482
5.541,-0.9602936856769426
5.542,-0.9685831611286275
5.543,-0.9759167619387478
5.5440000000000005,-0.9822872507286919
5.545,-0.9876883405951384
5.546,-0.9921147013144769
5.547,-0.9955619646030781
5.548,-0.9980267284282712
5.549,-0.9995065603657319
5.55,-1.0
5.551,-0.999506560365732
5.5520000000000005,-0.9980267284282714
5.553,-0.995561964603081
5.554,-0.9921147013144772
5.555,-0.9876883405951389
5.556,-0.9822872507286872
5.557,-0.9759167619387484
5.558,-0.9685831611286354
5.559,-0.9602936856769434
5.5600000000000005,-0.9510565162951491
5.561,-0.9408807689542248
5.562,-0.9297764858882553
5.563,-0.9177546256839904
5.564,-0.9048270524660227
5.565,-0.8910065241883641
5.566,-0.8763066800438657
5.567,-0.8607420270039378
5.5680000000000005,-0.8443279255020156
5.569,-0.8270805742745696
5.57,-0.8090169943749462
5.571,-0.7901550123756969
5.572,-0.7705132427757859
5.573,-0.7501110696304644
5.574,-0.7289686274214252
5.575,-0.7071067811865505
5.5760000000000005,-0.6845471059286802
5.577,-0.6613118653236526
5.578,-0.6374239897486783
5.579,-0.6129070536529972
5.58,-0.5877852522924816
5.581,-0.5620833778521261
5.582,-0.5358267949790027
5.583,-0.5090414157503639
5.5840000000000005,-0.48175367410171877
5.585,-0.45399049973956157
5.586,-0.4257792915650734
5.587,-0.39714789063479294
5.588,-0.36812455268467575
5.589,-0.33873792024527427
5.59,-0.30901699437496916
5.591,-0.278991106039236
5.5920000000000005,-0.24868988716484627
5.593,-0.21814324139654628
5.594,-0.18738131458571286
5.595,-0.1564344650402315
5.596,-0.1253332335643174
5.597,-0.09410831331851177
5.598,-0.06279051952932341
5.599,-0.03141075907812254
5.6000000000000005,2.156368735517883e-14
5.601,0.031410759078108835
5.602,0.06279051952930972
5.603,0.09410831331849812
5.604,0.1253332335643038
5.605,0.15643446504024602
5.606,0.18738131458572732
5.607,0.2181432413965329
5.6080000000000005,0.2486898871648605
5.609,0.27899110603922284
5.61,0.3090169943749561
5.611,0.3387379202452881
5.612,0.368124552684663
5.613,0.39714789063478034
5.614,0.42577929156506095
5.615,0.45399049973954936
5.6160000000000005,0.48175367410173164
5.617,0.5090414157503765
5.618,0.5358267949789911
5.619,0.5620833778521148
5.62,0.5877852522924705
5.621,0.6129070536529864
5.622,0.6374239897486896
5.623,0.6613118653236423
5.6240000000000006,0.684547105928691
5.625,0.7071067811865408
5.626,0.7289686274214158
5.627,0.7501110696304554
5.628,0.7705132427757952
5.6290000000000004,0.7901550123756884
5.63,0.8090169943749381
5.631,0.8270805742745618
5.632,0.8443279255020083
5.633,0.8607420270039453
5.634,0.876306680043859
5.635,0.8910065241883579
5.636,0.9048270524660169
5.6370000000000005,0.9177546256839849
5.638,0.9297764858882503
5.639,0.9408807689542298
5.64,0.9510565162951449
5.641,0.9602936856769396
5.642,0.968583161128632
5.643,0.9759167619387454
5.644,0.9822872507286899
5.6450000000000005,0.9876883405951368
5.646,0.9921147013144755
5.647,0.9955619646030798
5.648,0.9980267284282706
5.649,0.9995065603657316
5.65,1.0
5.651,0.9995065603657324
5.652,0.9980267284282721
5.6530000000000005,0.9955619646030793
5.654,0.9921147013144785
5.655,0.9876883405951362
5.656,0.9822872507286892
5.657,0.9759167619387508
5.658,0.968583161128631
5.659,0.9602936856769464
5.66,0.9510565162951524
5.6610000000000005,0.9408807689542189
5.662,0.9297764858882593
5.663,0.9177546256839834
5.664,0.9048270524660273
5.665,0.891006524188369
5.666,0.8763066800438571
5.667,0.8607420270039433
5.668,0.8443279255020215
5.6690000000000005,0.8270805742745596
5.67,0.8090169943749526
5.671,0.790155012375686
5.672,0.7705132427757928
5.673,0.7501110696304716
5.674,0.7289686274214131
5.675,0.7071067811865581
5.676,0.6845471059286881
5.6770000000000005,0.6613118653236394
5.678,0.6374239897486866
5.679,0.6129070536529833
5.68,0.5877852522924902
5.681,0.562083377852135
5.682,0.5358267949789878
5.683,0.5090414157503732
5.684,0.4817536741017282
5.6850000000000005,0.45399049973954586
5.686,0.42577929156508315
5.687,0.39714789063477673
5.688,0.36812455268468575
5.689,0.3387379202452844
5.69,0.30901699437495234
5.691,0.2789911060392464
5.692,0.2486898871648567
5.6930000000000005,0.21814324139652908
5.694,0.18738131458572346
5.695,0.15643446504024214
5.696,0.12533323356432807
5.697,0.0941083133185225
5.698,0.0627905195293058
5.699,0.031410759078133316
5.7,-1.0783081638862592e-14
5.7010000000000005,-0.03141075907812647
5.702,-0.06279051952929895
5.703,-0.09410831331851567
5.704,-0.12533323356429307
5.705,-0.15643446504023537
5.706,-0.18738131458571672
5.707,-0.21814324139652239
5.708,-0.24868988716485008
5.7090000000000005,-0.27899110603923977
5.71,-0.30901699437494584
5.711,-0.3387379202453047
5.712,-0.36812455268465294
5.713,-0.39714789063477046
5.714,-0.42577929156507693
5.715,-0.45399049973953975
5.716,-0.4817536741017222
5.7170000000000005,-0.5090414157503672
5.718,-0.535826794978982
5.719,-0.5620833778521294
5.72,-0.5877852522924617
5.721,-0.6129070536529778
5.722,-0.6374239897487032
5.723,-0.6613118653236343
5.724,-0.6845471059286831
5.7250000000000005,-0.7071067811865532
5.726,-0.7289686274214084
5.727,-0.750111069630467
5.728,-0.7705132427757884
5.729,-0.7901550123756819
5.73,-0.8090169943749486
5.731,-0.8270805742745558
5.732,-0.8443279255020179
5.7330000000000005,-0.8607420270039543
5.734,-0.8763066800438539
5.735,-0.8910065241883659
5.736,-0.9048270524660122
5.737,-0.9177546256839807
5.738,-0.9297764858882568
5.739,-0.9408807689542261
5.74,-0.9510565162951503
5.7410000000000005,-0.9602936856769445
5.742,-0.9685831611286293
5.743,-0.9759167619387492
5.744,-0.9822872507286879
5.745,-0.9876883405951351
5.746,-0.9921147013144777
5.747,-0.9955619646030788
5.748,-0.9980267284282717
5.7490000000000006,-0.9995065603657322
5.75,-1.0
5.751,-0.9995065603657318
5.752,-0.9980267284282728
5.753,-0.9955619646030804
5.7540000000000004,-0.9921147013144763
5.755,-0.9876883405951379
5.756,-0.9822872507286912
5.757000000000001,-0.9759167619387469
5.758,-0.9685831611286336
5.759,-0.9602936856769415
5.76,-0.9510565162951558
5.761,-0.9408807689542225
5.7620000000000005,-0.9297764858882528
5.763,-0.9177546256839877
5.764,-0.9048270524660198
5.765,-0.8910065241883739
5.766,-0.8763066800438624
5.767,-0.8607420270039488
5.768,-0.8443279255020273
5.769,-0.8270805742745657
5.7700000000000005,-0.8090169943749422
5.771,-0.7901550123756926
5.772,-0.7705132427757815
5.773,-0.7501110696304787
5.774,-0.7289686274214204
5.775,-0.7071067811865457
5.776,-0.6845471059286958
5.777,-0.6613118653236475
5.7780000000000005,-0.637423989748673
5.779,-0.6129070536529918
5.78,-0.587785252292476
5.781,-0.5620833778521439
5.782,-0.5358267949789969
5.783,-0.509041415750358
5.784,-0.4817536741017377
5.785,-0.45399049973955546
5.7860000000000005,-0.42577929156506716
5.787,-0.3971478906347866
5.788,-0.36812455268466937
5.789,-0.33873792024529453
5.79,-0.3090169943749626
5.791,-0.2789911060392294
5.792,-0.24868988716486717
5.793,-0.2181432413965396
5.7940000000000005,-0.18738131458570612
5.795,-0.1564344650402528
5.796,-0.1253332335643106
5.797,-0.09410831331853324
5.798,-0.06279051952931657
5.799,-0.031410759078115684
5.8,2.475922546353431e-18
5.801,0.03141075907811569
5.8020000000000005,0.06279051952931657
5.803,0.09410831331850494
5.804,0.1253332335643106
5.805,0.15643446504022473
5.806,0.18738131458570612
5.807,0.2181432413965396
5.808,0.24868988716483964
5.809,0.2789911060392294
5.8100000000000005,0.3090169943749626
5.811,0.33873792024529453
5.812,0.36812455268466937
5.813,0.3971478906347605
5.814,0.42577929156506716
5.815,0.45399049973955546
5.816,0.48175367410171277
5.817,0.509041415750358
5.8180000000000005,0.5358267949789969
5.819,0.5620833778521205
5.82,0.587785252292476
5.821,0.6129070536529693
5.822,0.6374239897486949
5.823,0.6613118653236475
5.824,0.6845471059286752
5.825,0.7071067811865457
5.8260000000000005,0.7289686274214204
5.827,0.7501110696304598
5.828,0.7705132427757815
5.829,0.7901550123756752
5.83,0.8090169943749422
5.831,0.8270805742745657
5.832,0.844327925502012
5.833,0.8607420270039488
5.8340000000000005,0.8763066800438624
5.835,0.891006524188361
5.836,0.9048270524660198
5.837,0.9177546256839764
5.838,0.9297764858882528
5.839,0.9408807689542321
5.84,0.951056516295147
5.841,0.9602936856769415
5.8420000000000005,0.9685831611286336
5.843,0.9759167619387469
5.844,0.9822872507286912
5.845,0.9876883405951334
5.846,0.9921147013144763
5.847,0.9955619646030804
5.848,0.998026728428271
5.849,0.9995065603657318
5.8500000000000005,1.0
5.851,0.9995065603657322
5.852,0.9980267284282717
5.853,0.9955619646030814
5.854,0.9921147013144777
5.855,0.9876883405951351
5.856,0.9822872507286933
5.857,0.9759167619387492
5.8580000000000005,0.9685831611286293
5.859,0.9602936856769445
5.86,0.9510565162951503
5.861,0.9408807689542261
5.862,0.9297764858882568
5.863,0.9177546256839807
5.864,0.9048270524660245
5.865,0.8910065241883659
5.8660000000000005,0.8763066800438539
5.867,0.8607420270039542
5.868,0.8443279255020179
5.869,0.8270805742745717
5.87,0.8090169943749485
5.871,0.7901550123756819
5.872,0.7705132427757884
5.873,0.750111069630467
5.8740000000000006,0.7289686274214084
5.875,0.7071067811865532
5.876,0.6845471059286831
5.877,0.6613118653236556
5.878,0.6374239897487032
5.8790000000000004,0.6129070536529778
5.88,0.5877852522924847
5.881,0.5620833778521294
5.882000000000001,0.535826794978982
5.883,0.5090414157503672
5.884,0.4817536741017222
5.885,0.45399049973956507
5.886,0.42577929156507693
5.8870000000000005,0.39714789063477046
5.888,0.36812455268467936
5.889,0.33873792024527793
5.89,0.3090169943749729
5.891,0.27899110603923977
5.892,0.24868988716485008
5.893,0.2181432413965501
5.894,0.18738131458571672
5.8950000000000005,0.15643446504023537
5.896,0.12533323356432127
5.897,0.09410831331851567
5.898,0.06279051952932732
5.899,0.03141075907812646
5.9,-1.7643579636634123e-14
5.901,-0.031410759078104915
5.902,-0.06279051952930581
5.9030000000000005,-0.09410831331852251
5.904,-0.1253332335642999
5.905,-0.15643446504024214
5.906,-0.18738131458569554
5.907,-0.21814324139652908
5.908,-0.24868988716485674
5.909,-0.27899110603921906
5.91,-0.3090169943749524
5.9110000000000005,-0.33873792024531113
5.912,-0.3681245526846593
5.913,-0.39714789063477673
5.914,-0.4257792915650574
5.915,-0.45399049973954586
5.916,-0.4817536741017282
5.917,-0.5090414157503487
5.918,-0.5358267949789878
5.9190000000000005,-0.562083377852135
5.92,-0.5877852522924673
5.921,-0.6129070536529833
5.922,-0.6374239897486866
5.923,-0.6613118653236394
5.924,-0.6845471059286881
5.925,-0.707106781186538
5.926,-0.7289686274214131
5.9270000000000005,-0.7501110696304716
5.928,-0.7705132427757746
5.929,-0.7901550123756861
5.93,-0.8090169943749358
5.931,-0.8270805742745596
5.932,-0.8443279255020215
5.933,-0.8607420270039433
5.934,-0.8763066800438571
5.9350000000000005,-0.891006524188369
5.936,-0.9048270524660152
5.937,-0.9177546256839834
5.938,-0.9297764858882489
5.939,-0.9408807689542189
5.94,-0.9510565162951524
5.941,-0.9602936856769385
5.942,-0.968583161128631
5.9430000000000005,-0.9759167619387508
5.944,-0.9822872507286892
5.945,-0.9876883405951362
5.946,-0.992114701314475
5.947,-0.9955619646030793
5.948,-0.9980267284282721
5.949,-0.9995065603657315
5.95,-1.0
5.9510000000000005,-0.9995065603657316
5.952,-0.9980267284282723
5.953,-0.9955619646030798
5.954,-0.9921147013144791
5.955,-0.9876883405951368
5.956,-0.9822872507286899
5.957,-0.9759167619387515
5.958,-0.968583161128632
5.9590000000000005,-0.9602936856769396
5.96,-0.9510565162951536
5.961,-0.9408807689542202
5.962,-0.9297764858882608
5.963,-0.9177546256839849
5.964,-0.9048270524660169
5.965,-0.8910065241883708
5.966,-0.876306680043859
5.9670000000000005,-0.8607420270039453
5.968,-0.8443279255020235
5.969,-0.8270805742745618
5.97,-0.8090169943749549
5.971,-0.7901550123756884
5.972,-0.7705132427757772
5.973,-0.7501110696304741
5.974,-0.7289686274214158
5.9750000000000005,-0.7071067811865408
5.976,-0.684547105928691
5.977,-0.6613118653236423
5.978,-0.6374239897487115
5.979,-0.6129070536529864
5.98,-0.5877852522924705
5.981,-0.5620833778521382
5.982,-0.5358267949789911
5.9830000000000005,-0.5090414157503521
5.984,-0.48175367410173164
5.985,-0.45399049973954936
5.986,-0.42577929156508665
5.987,-0.39714789063478034
5.988,-0.368124552684663
5.989,-0.33873792024531485
5.99,-0.3090169943749561
5.9910000000000005,-0.27899110603922284
5.992,-0.2486898871648605
5.993,-0.2181432413965329
5.994,-0.1873813145857273
5.995,-0.15643446504024602
5.996,-0.1253332335643038
5.997,-0.0941083133185264
5.998,-0.06279051952930971
5.9990000000000006,-0.03141075907810883
6.0,-2.1558735510086122e-14
6.001,0.031410759078122547
6.002,0.06279051952929506
6.003,0.09410831331851177
6.0040000000000004,0.1253332335643174
6.005,0.1564344650402315
6.006,0.18738131458571286
6.007000000000001,0.21814324139654628
6.008,0.24868988716484627
6.009,0.278991106039236
6.01,0.3090169943749421
6.011,0.338737920245301
6.0120000000000005,0.36812455268467575
6.013,0.39714789063476685
6.014,0.4257792915650734
6.015000000000001,0.45399049973956157
6.016,0.48175367410171877
6.017,0.5090414157503639
6.018,0.5358267949789787
6.019,0.5620833778521261
6.0200000000000005,0.5877852522924816
6.021,0.6129070536529747
6.022,0.6374239897487002
6.023,0.6613118653236313
6.024,0.6845471059286802
6.025,0.7071067811865505
6.026,0.7289686274214058
6.027,0.7501110696304645
6.0280000000000005,0.7705132427757859
6.029,0.7901550123756794
6.03,0.8090169943749462
6.031,0.8270805742745536
6.032,0.8443279255020157
6.033,0.8607420270039523
6.034,0.8763066800438519
6.035,0.8910065241883641
6.0360000000000005,0.9048270524660227
6.037,0.9177546256839791
6.038,0.9297764858882553
6.039,0.9408807689542152
6.04,0.9510565162951491
6.041,0.9602936856769434
6.042,0.9685831611286283
6.043,0.9759167619387484
6.0440000000000005,0.9822872507286925
6.045,0.9876883405951344
6.046,0.9921147013144772
6.047,0.9955619646030783
6.048,0.9980267284282714
6.049,0.999506560365732
6.05,1.0
6.051,0.9995065603657319
6.0520000000000005,0.9980267284282712
6.053,0.9955619646030808
6.054,0.9921147013144769
6.055,0.9876883405951384
6.056,0.9822872507286919
6.057,0.9759167619387478
6.058,0.9685831611286346
6.059,0.9602936856769426
6.0600000000000005,0.9510565162951482
6.061,0.9408807689542238
6.062,0.9297764858882542
6.063,0.9177546256839892
6.064,0.9048270524660215
6.065,0.8910065241883628
6.066,0.8763066800438643
6.067,0.8607420270039507
6.0680000000000005,0.8443279255020141
6.069,0.8270805742745679
6.07,0.8090169943749445
6.071,0.7901550123756951
6.072,0.770513242775784
6.073,0.7501110696304625
6.074,0.7289686274214232
6.075,0.7071067811865483
6.0760000000000005,0.6845471059286781
6.077,0.6613118653236504
6.078,0.637423989748698
6.079,0.6129070536529949
6.08,0.5877852522924791
6.081,0.5620833778521237
6.082,0.5358267949790002
6.083,0.5090414157503613
6.0840000000000005,0.4817536741017162
6.085,0.45399049973955896
6.086,0.4257792915650707
6.087,0.3971478906347902
6.088,0.368124552684673
6.089,0.33873792024529825
6.09,0.3090169943749663
6.091,0.27899110603923316
6.0920000000000005,0.24868988716484344
6.093,0.21814324139654342
6.094,0.18738131458570997
6.095,0.15643446504025665
6.096,0.12533323356431447
6.097,0.09410831331850884
6.098,0.06279051952932048
6.099,0.031410759078119604
6.1000000000000005,3.917631795998353e-15
6.101,-0.03141075907811177
6.102,-0.06279051952931265
6.103,-0.09410831331850104
6.104,-0.1253332335643067
6.105,-0.15643446504024894
6.106,-0.18738131458570229
6.107,-0.21814324139653576
6.1080000000000005,-0.24868988716486337
6.109,-0.27899110603922567
6.11,-0.3090169943749589
6.111,-0.3387379202452641
6.112,-0.3681245526846657
6.113,-0.39714789063478306
6.114,-0.4257792915650636
6.115,-0.45399049973955197
6.1160000000000005,-0.48175367410173425
6.117,-0.5090414157503546
6.118,-0.5358267949789935
6.119,-0.5620833778521171
6.12,-0.5877852522924728
6.121,-0.6129070536529887
6.122,-0.6374239897486919
6.123,-0.6613118653236445
6.1240000000000006,-0.6845471059286931
6.125,-0.7071067811865429
6.126,-0.7289686274214179
6.127,-0.7501110696304573
6.128,-0.770513242775779
6.1290000000000004,-0.7901550123756902
6.13,-0.8090169943749399
6.131,-0.8270805742745635
6.132000000000001,-0.8443279255020252
6.133,-0.8607420270039468
6.134,-0.8763066800438605
6.135,-0.8910065241883592
6.136,-0.9048270524660181
6.1370000000000005,-0.9177546256839861
6.138,-0.9297764858882513
6.139,-0.9408807689542211
6.140000000000001,-0.9510565162951545
6.141,-0.9602936856769404
6.142,-0.9685831611286327
6.143,-0.975916761938746
6.144,-0.9822872507286905
6.1450000000000005,-0.9876883405951372
6.146,-0.9921147013144759
6.147,-0.99556196460308
6.148,-0.9980267284282708
6.149,-0.9995065603657317
6.15,-1.0
6.151,-0.9995065603657323
6.152,-0.9980267284282719
6.1530000000000005,-0.9955619646030791
6.154,-0.9921147013144782
6.155,-0.9876883405951357
6.156,-0.9822872507286939
6.157,-0.9759167619387501
6.158,-0.9685831611286303
6.159,-0.9602936856769456
6.16,-0.9510565162951515
6.1610000000000005,-0.9408807689542275
6.162,-0.9297764858882582
6.163,-0.9177546256839823
6.164,-0.904827052466026
6.165,-0.8910065241883677
6.166,-0.8763066800438557
6.167,-0.8607420270039563
6.168,-0.8443279255020198
6.1690000000000005,-0.827080574274558
6.17,-0.8090169943749508
6.171,-0.7901550123756842
6.172,-0.7705132427757909
6.173,-0.7501110696304696
6.174,-0.7289686274214111
6.175,-0.707106781186556
6.176,-0.6845471059286858
6.1770000000000005,-0.6613118653236372
6.178,-0.6374239897487062
6.179,-0.6129070536529809
6.18,-0.5877852522924879
6.181,-0.5620833778521326
6.182,-0.5358267949789853
6.183,-0.5090414157503707
6.184,-0.48175367410172565
6.1850000000000005,-0.45399049973954325
6.186,-0.4257792915650805
6.187,-0.397147890634774
6.188,-0.368124552684683
6.189,-0.33873792024530835
6.19,-0.30901699437494956
6.191,-0.27899110603924354
6.192,-0.24868988716485388
6.1930000000000005,-0.21814324139652622
6.194,-0.18738131458572058
6.195,-0.15643446504023925
6.196,-0.12533323356432516
6.197,-0.09410831331851957
6.198,-0.06279051952930287
6.199,-0.03141075907813038
6.2,-1.469823751231459e-14
6.2010000000000005,0.0314107590781294
6.202,0.0627905195293019
6.203,0.0941083133185186
6.204,0.12533323356429601
6.205,0.15643446504023828
6.206,0.1873813145857196
6.207,0.21814324139652524
6.208,0.24868988716485294
6.2090000000000005,0.2789911060392426
6.21,0.3090169943749486
6.211,0.3387379202452807
6.212,0.3681245526846557
6.213,0.3971478906347731
6.214,0.4257792915650796
6.215,0.45399049973954236
6.216,0.4817536741017248
6.2170000000000005,0.5090414157503698
6.218,0.5358267949789844
6.219,0.5620833778521318
6.22,0.587785252292464
6.221,0.6129070536529801
6.222,0.6374239897486835
6.223,0.6613118653236364
6.224,0.6845471059286852
6.2250000000000005,0.7071067811865553
6.226,0.7289686274214104
6.227,0.7501110696304689
6.228,0.7705132427757722
6.229,0.7901550123756836
6.23,0.8090169943749502
6.231,0.8270805742745574
6.232,0.8443279255020194
6.2330000000000005,0.8607420270039413
6.234,0.8763066800438553
6.235,0.8910065241883672
6.236,0.9048270524660136
6.237,0.9177546256839818
6.238,0.9297764858882579
6.239,0.9408807689542176
6.24,0.9510565162951512
6.2410000000000005,0.9602936856769454
6.242,0.96858316112863
6.243,0.9759167619387499
6.244,0.9822872507286885
6.245,0.9876883405951355
6.246,0.9921147013144781
6.247,0.995561964603079
6.248,0.9980267284282719
6.2490000000000006,0.9995065603657323
6.25,1.0
6.251,0.9995065603657317
6.252,0.9980267284282727
6.253,0.9955619646030801
6.2540000000000004,0.992114701314476
6.255,0.9876883405951374
6.256,0.9822872507286906
6.257000000000001,0.9759167619387462
6.258,0.968583161128633
6.259,0.9602936856769407
6.26,0.9510565162951549
6.261,0.9408807689542311
6.2620000000000005,0.9297764858882518
6.263,0.9177546256839865
6.264,0.9048270524660186
6.265000000000001,0.8910065241883597
6.266,0.8763066800438609
6.267,0.8607420270039473
6.268,0.8443279255020256
6.269,0.827080574274564
6.2700000000000005,0.8090169943749405
6.271,0.7901550123756909
6.272,0.7705132427757978
6.273,0.7501110696304767
